#Output File:20260217_1726 
#Model(lorentzian, prefix='g_')
# Fit Method:leastsq# Model Parameters:
#pk_name    pk_type  pk_center  pk_sigma  pk_amplitude  pk_par4  pk_center_min  pk_center_max  pk_sigma_min  pk_sigma_max  pk_amplitude_min  pk_amplitude_max  pk_par4_min  pk_par4_max  pk_center_brute_step  pk_sigma_brute_step  pk_amplitude_brute_step  pk_gamma_brute_step
#      g Lorentzian       1600      35.0          0.25      NaN            NaN            NaN           NaN           NaN                 0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
#     d1 Lorentzian       1330      87.5          0.25      NaN            NaN            NaN           NaN           NaN                 0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
spc_id,spc_x,spc_y,bkr_c,bkr_s,g_amplitude,g_center,g_sigma,d1_amplitude,d1_center,d1_sigma,mse,noise,chisq,chisq_red,aic,bic,note,init_g_amplitude,init_g_center,init_g_sigma,init_d1_amplitude,init_d1_center,init_d1_sigma,placeholder
selected_43052_20160825_180008_22.0_20.0als_e4.txt,NaN,NaN,nan,nan,2.4049e+05,1.5790e+03,3.9457e+01,6.9462e+05,1.3493e+03,1.2417e+02,2.3e+04,1.5e+02,6.3e+06,2.4e+04,2.7e+03,2.7e+03,,2.2384e+05,1.6000e+03,3.5000e+01,4.6252e+05,1.3300e+03,8.7500e+01,
selected_4424_20160825_191905_44.0_24.0als_e4.txt,NaN,NaN,nan,nan,1.5140e+04,1.5936e+03,3.3916e+01,2.7020e+04,1.3289e+03,6.0859e+01,2.2e+02,1.5e+01,6.0e+04,2.3e+02,1.5e+03,1.5e+03,,1.6057e+04,1.6000e+03,3.5000e+01,3.6949e+04,1.3300e+03,8.7500e+01,
selected_44428_20160825_095858_32.0_32.0als_e4.txt,NaN,NaN,nan,nan,7.0515e+03,1.5929e+03,3.5960e+01,1.0689e+04,1.3423e+03,7.4294e+01,3.4e+02,1.8e+01,9.2e+04,3.5e+02,1.6e+03,1.6e+03,,8.2622e+03,1.6000e+03,3.5000e+01,1.2435e+04,1.3300e+03,8.7500e+01,
selected_4494_20160825_191905_48.0_6.0als_e4.txt,NaN,NaN,nan,nan,4.3104e+05,1.5538e+03,2.0814e+02,1.3854e+04,1.4248e+03,1.3928e+01,2.3e+04,1.5e+02,6.2e+06,2.3e+04,2.7e+03,2.7e+03,,5.5380e+04,1.6000e+03,3.5000e+01,5.1611e+04,1.3300e+03,8.7500e+01,
selected_50840_20160825_152129_8.0_20.0als_e4.txt,NaN,NaN,nan,nan,1.4232e+05,1.5927e+03,2.5264e+01,3.7397e+05,1.3241e+03,4.1542e+01,8.3e+03,8.5e+01,2.2e+06,8.4e+03,2.4e+03,2.5e+03,,1.8524e+05,1.6000e+03,3.5000e+01,7.5177e+05,1.3300e+03,8.7500e+01,
selected_57832_20160825_103020_6.0_16.0als_e4.txt,NaN,NaN,nan,nan,3.7761e-06,1.5039e+03,1.9428e+02,4.1157e+04,1.3207e+03,1.5465e+02,5.5e+02,2.3e+01,1.5e+05,5.6e+02,1.7e+03,1.7e+03,,-3.4370e+02,1.6000e+03,3.5000e+01,1.8219e+04,1.3300e+03,8.7500e+01,
selected_63471_20160825_132338_0.0_23.0als_e4.txt,NaN,NaN,nan,nan,9.0400e+03,1.6110e+03,4.7324e+01,1.4230e+04,1.4758e+03,1.3478e+01,1.3e+03,3.2e+01,3.4e+05,1.3e+03,1.9e+03,2.0e+03,,6.5867e+03,1.6000e+03,3.5000e+01,1.9635e+04,1.3300e+03,8.7500e+01,
selected_68027_20160825_160911_2.0_3.0als_e4.txt,NaN,NaN,nan,nan,3.4559e+03,1.5881e+03,3.3008e+01,4.8022e+03,1.3196e+03,4.9154e+01,1.2e+02,1.1e+01,3.2e+04,1.2e+02,1.3e+03,1.3e+03,,3.1707e+03,1.6000e+03,3.5000e+01,7.3884e+03,1.3300e+03,8.7500e+01,
selected_88054_20160825_234758_18.0_10.0als_e4.txt,NaN,NaN,nan,nan,9.4555e+04,1.5992e+03,2.1282e+01,2.1507e+05,1.3282e+03,6.2243e+01,8.8e+03,9.3e+01,2.4e+06,9.0e+03,2.5e+03,2.5e+03,,1.4758e+05,1.6000e+03,3.5000e+01,3.0399e+05,1.3300e+03,8.7500e+01,
selected_8837_20160825_094326_34.0_37.0als_e4.txt,NaN,NaN,nan,nan,9.7840e+04,1.5952e+03,2.8619e+01,2.0239e+05,1.3235e+03,4.9299e+01,3.6e+03,5.6e+01,9.6e+05,3.6e+03,2.2e+03,2.2e+03,,1.1616e+05,1.6000e+03,3.5000e+01,3.4186e+05,1.3300e+03,8.7500e+01,
selected_96065_20160825_063250_14.0_13.0als_e4.txt,NaN,NaN,nan,nan,7.0676e+03,1.5986e+03,3.1553e+01,3.9232e+04,1.3130e+03,3.8839e+01,3.8e+02,1.9e+01,1.0e+05,3.8e+02,1.6e+03,1.6e+03,,7.5500e+03,1.6000e+03,3.5000e+01,7.1672e+04,1.3300e+03,8.7500e+01,
selected_96919_20160825_001238_0.0_31.0als_e4.txt,NaN,NaN,nan,nan,2.4140e+04,1.5765e+03,9.4287e+00,2.0110e+04,1.3297e+03,3.0067e+01,5.0e+02,2.2e+01,1.3e+05,5.1e+02,1.7e+03,1.7e+03,,1.6069e+04,1.6000e+03,3.5000e+01,5.6648e+04,1.3300e+03,8.7500e+01,
#0:00:16.808391
